pdbid,frame,t_infer_s
4qac-gnina-0061,-1.0,0.022834455594420433
4qac-gnina-0062,-1.0,0.022834455594420433
4qac-gnina-0063,-1.0,0.022834455594420433
4qac-gnina-0064,-1.0,0.022834455594420433
4qac-gnina-0065,-1.0,0.022834455594420433
4qac-gnina-0066,-1.0,0.011223278939723969
4qac-gnina-0067,-1.0,0.011223278939723969
4qac-gnina-0068,-1.0,0.011223278939723969
4qac-gnina-0069,-1.0,0.011223278939723969
4qac-gnina-0070,-1.0,0.011223278939723969
4qac-gnina-0071,-1.0,0.011223278939723969
4qac-gnina-0072,-1.0,0.011223278939723969
4qac-gnina-0073,-1.0,0.011223278939723969
4qac-gnina-0074,-1.0,0.011223278939723969
4qac-gnina-0075,-1.0,0.011223278939723969
4qac-gnina-0076,-1.0,0.011223278939723969
4qac-gnina-0077,-1.0,0.011223278939723969
4qac-gnina-0078,-1.0,0.011223278939723969
4qac-gnina-0079,-1.0,0.011223278939723969
4qac-gnina-0080,-1.0,0.011223278939723969
4qac-gnina-0081,-1.0,0.011223278939723969
4qac-gnina-0082,-1.0,0.02082379348576069
4qac-gnina-0083,-1.0,0.02082379348576069
4qac-gnina-0084,-1.0,0.02082379348576069
4qac-gnina-0085,-1.0,0.02082379348576069
4qac-gnina-0086,-1.0,0.02082379348576069
4qac-gnina-0087,-1.0,0.02082379348576069
4qac-gnina-0088,-1.0,0.02082379348576069
4qac-gnina-0089,-1.0,0.02082379348576069
4qac-gnina-0090,-1.0,0.02082379348576069
4qac-gnina-0091,-1.0,0.02082379348576069
4qac-gnina-0092,-1.0,0.02082379348576069
4qac-gnina-0093,-1.0,0.02082379348576069
4qac-gnina-0094,-1.0,0.02082379348576069
4qac-gnina-0095,-1.0,0.02082379348576069
4qac-gnina-0096,-1.0,0.02082379348576069
4qac-gnina-0097,-1.0,0.02082379348576069
4qac-gnina-0098,-1.0,0.03433346003293991
4qac-gnina-0099,-1.0,0.03433346003293991
4qac-gnina-0100,-1.0,0.03433346003293991
4qac-rosetta-0004,-1.0,0.03433346003293991
4qac-rosetta-0016,-1.0,0.03433346003293991
4qac-rosetta-0024,-1.0,0.03433346003293991
4qac-rosetta-0027,-1.0,0.03433346003293991
4qac-rosetta-0039,-1.0,0.03433346003293991
4qac-rosetta-0046,-1.0,0.03433346003293991
4qac-rosetta-0055,-1.0,0.03433346003293991
4qac-rosetta-0060,-1.0,0.03433346003293991
4qac-rosetta-0069,-1.0,0.03433346003293991
4qac-rosetta-0070,-1.0,0.03433346003293991
4qac-rosetta-0078,-1.0,0.03433346003293991
4qac-rosetta-0090,-1.0,0.03433346003293991
4qac-rosetta-0098,-1.0,0.03433346003293991
4qac-rosetta-0123,-1.0,0.03303067572414875
4qac-rosetta-0159,-1.0,0.03303067572414875
4qac-rosetta-0167,-1.0,0.03303067572414875
4qac-rosetta-0169,-1.0,0.03303067572414875
4qac-rosetta-0172,-1.0,0.03303067572414875
4qac-rosetta-0182,-1.0,0.03303067572414875
4qac-rosetta-0183,-1.0,0.03303067572414875
4qac-rosetta-0186,-1.0,0.03303067572414875
4qac-rosetta-0205,-1.0,0.03303067572414875
4qac-rosetta-0209,-1.0,0.03303067572414875
4qac-rosetta-0213,-1.0,0.03303067572414875
4qac-rosetta-0214,-1.0,0.03303067572414875
4qac-rosetta-0235,-1.0,0.03303067572414875
4qac-rosetta-0243,-1.0,0.03303067572414875
4qac-rosetta-0247,-1.0,0.03303067572414875
4qac-rosetta-0254,-1.0,0.03303067572414875
4qac-rosetta-0268,-1.0,0.010398251935839653
4qac-rosetta-0286,-1.0,0.010398251935839653
4qac-rosetta-0308,-1.0,0.010398251935839653
4qac-rosetta-0313,-1.0,0.010398251935839653
4qac-rosetta-0323,-1.0,0.010398251935839653
4qac-rosetta-0324,-1.0,0.010398251935839653
4qac-rosetta-0332,-1.0,0.010398251935839653
4qac-rosetta-0334,-1.0,0.010398251935839653
4qac-rosetta-0349,-1.0,0.010398251935839653
4qac-rosetta-0350,-1.0,0.010398251935839653
4qac-rosetta-0373,-1.0,0.010398251935839653
4qac-rosetta-0382,-1.0,0.010398251935839653
4qac-rosetta-0387,-1.0,0.010398251935839653
4qac-rosetta-0392,-1.0,0.010398251935839653
4qac-rosetta-0393,-1.0,0.010398251935839653
4qac-rosetta-0398,-1.0,0.010398251935839653
4qac-rosetta-0417,-1.0,0.029711876064538956
4qac-rosetta-0418,-1.0,0.029711876064538956
4qac-rosetta-0430,-1.0,0.029711876064538956
4qac-rosetta-0444,-1.0,0.029711876064538956
4qac-rosetta-0449,-1.0,0.029711876064538956
4qac-rosetta-0468,-1.0,0.029711876064538956
4qac-rosetta-0511,-1.0,0.029711876064538956
4qac-rosetta-0513,-1.0,0.029711876064538956
4qac-rosetta-0519,-1.0,0.029711876064538956
4qac-rosetta-0522,-1.0,0.029711876064538956
4qac-rosetta-0528,-1.0,0.029711876064538956
4qac-rosetta-0529,-1.0,0.029711876064538956
4qac-rosetta-0541,-1.0,0.029711876064538956
4qac-rosetta-0545,-1.0,0.029711876064538956
4qac-rosetta-0558,-1.0,0.029711876064538956
4qac-rosetta-0584,-1.0,0.029711876064538956
4qac-rosetta-0587,-1.0,0.010285379365086555
4qac-rosetta-0607,-1.0,0.010285379365086555
4qac-rosetta-0614,-1.0,0.010285379365086555
4qac-rosetta-0630,-1.0,0.010285379365086555
4qac-rosetta-0643,-1.0,0.010285379365086555
4qac-rosetta-0653,-1.0,0.010285379365086555
4qac-rosetta-0667,-1.0,0.010285379365086555
4qac-rosetta-0675,-1.0,0.010285379365086555
4qac-rosetta-0678,-1.0,0.010285379365086555
4qac-rosetta-0708,-1.0,0.010285379365086555
4qac-rosetta-0713,-1.0,0.010285379365086555
4qac-rosetta-0718,-1.0,0.010285379365086555
4qac-rosetta-0735,-1.0,0.010285379365086555
4qac-rosetta-0743,-1.0,0.010285379365086555
4qac-rosetta-0749,-1.0,0.010285379365086555
4qac-rosetta-0758,-1.0,0.010285379365086555
4qac-rosetta-0766,-1.0,0.009373033419251442
4qac-rosetta-0767,-1.0,0.009373033419251442
4qac-rosetta-0778,-1.0,0.009373033419251442
4qac-rosetta-0783,-1.0,0.009373033419251442
4qac-rosetta-0790,-1.0,0.009373033419251442
4qac-rosetta-0791,-1.0,0.009373033419251442
4qac-rosetta-0794,-1.0,0.009373033419251442
4qac-rosetta-0808,-1.0,0.009373033419251442
4qac-rosetta-0814,-1.0,0.009373033419251442
4qac-rosetta-0819,-1.0,0.009373033419251442
4qac-rosetta-0826,-1.0,0.009373033419251442
4qac-rosetta-0841,-1.0,0.009373033419251442
4qac-rosetta-0874,-1.0,0.009373033419251442
4qac-rosetta-0883,-1.0,0.009373033419251442
4qac-rosetta-0891,-1.0,0.009373033419251442
4qac-rosetta-0893,-1.0,0.009373033419251442
4qac-rosetta-0896,-1.0,0.007757242769002914
4qac-rosetta-0900,-1.0,0.007757242769002914
4qac-rosetta-0909,-1.0,0.007757242769002914
4qac-rosetta-0932,-1.0,0.007757242769002914
4qac-rosetta-0966,-1.0,0.007757242769002914
4qac-rosetta-0989,-1.0,0.007757242769002914
4qac-rosetta-0998,-1.0,0.007757242769002914
4qd6-boltz,-1.0,0.007757242769002914
4qd6-gnina-0001,-1.0,0.007757242769002914
4qd6-gnina-0002,-1.0,0.007757242769002914
4qd6-gnina-0003,-1.0,0.007757242769002914
4qd6-gnina-0004,-1.0,0.007757242769002914
4qd6-gnina-0005,-1.0,0.007757242769002914
4qd6-gnina-0006,-1.0,0.007757242769002914
4qd6-gnina-0007,-1.0,0.007757242769002914
4qd6-gnina-0008,-1.0,0.007757242769002914
4qd6-gnina-0009,-1.0,0.021861549466848373
4qd6-gnina-0010,-1.0,0.021861549466848373
4qd6-gnina-0011,-1.0,0.021861549466848373
4qd6-gnina-0012,-1.0,0.021861549466848373
4qd6-gnina-0013,-1.0,0.021861549466848373
4qd6-gnina-0014,-1.0,0.021861549466848373
4qd6-gnina-0015,-1.0,0.021861549466848373
4qd6-gnina-0016,-1.0,0.021861549466848373
4qd6-gnina-0017,-1.0,0.021861549466848373
4qd6-gnina-0018,-1.0,0.021861549466848373
4qd6-gnina-0019,-1.0,0.021861549466848373
4qd6-gnina-0020,-1.0,0.021861549466848373
4qd6-gnina-0021,-1.0,0.021861549466848373
4qd6-gnina-0022,-1.0,0.021861549466848373
4qd6-gnina-0023,-1.0,0.021861549466848373
4qd6-gnina-0024,-1.0,0.021861549466848373
4qd6-gnina-0025,-1.0,0.007231466472148895
4qd6-gnina-0026,-1.0,0.007231466472148895
4qd6-gnina-0027,-1.0,0.007231466472148895
4qd6-gnina-0028,-1.0,0.007231466472148895
4qd6-gnina-0029,-1.0,0.007231466472148895
4qd6-gnina-0030,-1.0,0.007231466472148895
4qd6-gnina-0031,-1.0,0.007231466472148895
4qd6-gnina-0032,-1.0,0.007231466472148895
4qd6-gnina-0033,-1.0,0.007231466472148895
4qd6-gnina-0034,-1.0,0.007231466472148895
4qd6-gnina-0035,-1.0,0.007231466472148895
4qd6-gnina-0036,-1.0,0.007231466472148895
4qd6-gnina-0037,-1.0,0.007231466472148895
4qd6-gnina-0038,-1.0,0.007231466472148895
4qd6-gnina-0039,-1.0,0.007231466472148895
4qd6-gnina-0040,-1.0,0.007231466472148895
4qd6-gnina-0041,-1.0,0.0070925261825323105
4qd6-gnina-0042,-1.0,0.0070925261825323105
4qd6-gnina-0043,-1.0,0.0070925261825323105
4qd6-gnina-0044,-1.0,0.0070925261825323105
4qd6-gnina-0045,-1.0,0.0070925261825323105
4qd6-gnina-0046,-1.0,0.0070925261825323105
4qd6-gnina-0047,-1.0,0.0070925261825323105
4qd6-gnina-0048,-1.0,0.0070925261825323105
4qd6-gnina-0049,-1.0,0.0070925261825323105
4qd6-gnina-0050,-1.0,0.0070925261825323105
4qd6-gnina-0051,-1.0,0.0070925261825323105
4qd6-gnina-0052,-1.0,0.0070925261825323105
4qd6-gnina-0053,-1.0,0.0070925261825323105
4qd6-gnina-0054,-1.0,0.0070925261825323105
4qd6-gnina-0055,-1.0,0.0070925261825323105
4qd6-gnina-0056,-1.0,0.0070925261825323105
4qd6-gnina-0057,-1.0,0.0067539941519498825
4qd6-gnina-0058,-1.0,0.0067539941519498825
4qd6-gnina-0059,-1.0,0.0067539941519498825
4qd6-gnina-0060,-1.0,0.0067539941519498825
4qd6-gnina-0061,-1.0,0.0067539941519498825
4qd6-gnina-0062,-1.0,0.0067539941519498825
4qd6-gnina-0063,-1.0,0.0067539941519498825
4qd6-gnina-0064,-1.0,0.0067539941519498825
4qd6-gnina-0065,-1.0,0.0067539941519498825
4qd6-gnina-0066,-1.0,0.0067539941519498825
4qd6-gnina-0067,-1.0,0.0067539941519498825
4qd6-gnina-0068,-1.0,0.0067539941519498825
4qd6-gnina-0069,-1.0,0.0067539941519498825
4qd6-gnina-0070,-1.0,0.0067539941519498825
4qd6-gnina-0071,-1.0,0.0067539941519498825
4qd6-gnina-0072,-1.0,0.0067539941519498825
4qd6-gnina-0073,-1.0,0.008331447839736938
4qd6-gnina-0074,-1.0,0.008331447839736938
4qd6-gnina-0075,-1.0,0.008331447839736938
4qd6-gnina-0076,-1.0,0.008331447839736938
4qd6-gnina-0077,-1.0,0.008331447839736938
4qd6-gnina-0078,-1.0,0.008331447839736938
4qd6-gnina-0079,-1.0,0.008331447839736938
4qd6-gnina-0080,-1.0,0.008331447839736938
4qd6-gnina-0081,-1.0,0.008331447839736938
4qd6-gnina-0082,-1.0,0.008331447839736938
4qd6-gnina-0083,-1.0,0.008331447839736938
4qd6-gnina-0084,-1.0,0.008331447839736938
4qd6-gnina-0085,-1.0,0.008331447839736938
4qd6-gnina-0086,-1.0,0.008331447839736938
4qd6-gnina-0087,-1.0,0.008331447839736938
4qd6-gnina-0088,-1.0,0.008331447839736938
4qd6-gnina-0089,-1.0,0.0562368743121624
4qd6-gnina-0090,-1.0,0.0562368743121624
4qd6-gnina-0091,-1.0,0.0562368743121624
4qd6-gnina-0092,-1.0,0.0562368743121624
4qd6-gnina-0093,-1.0,0.0562368743121624
4qd6-gnina-0094,-1.0,0.0562368743121624
4qd6-gnina-0095,-1.0,0.0562368743121624
4qd6-gnina-0096,-1.0,0.0562368743121624
4qd6-gnina-0097,-1.0,0.0562368743121624
4qd6-gnina-0098,-1.0,0.0562368743121624
4qd6-gnina-0099,-1.0,0.0562368743121624
4qd6-gnina-0100,-1.0,0.0562368743121624
4qd6-rosetta-0002,-1.0,0.0562368743121624
4qd6-rosetta-0030,-1.0,0.0562368743121624
4qd6-rosetta-0046,-1.0,0.0562368743121624
4qd6-rosetta-0051,-1.0,0.0562368743121624
4qd6-rosetta-0064,-1.0,0.006785310804843903
4qd6-rosetta-0082,-1.0,0.006785310804843903
4qd6-rosetta-0087,-1.0,0.006785310804843903
4qd6-rosetta-0089,-1.0,0.006785310804843903
4qd6-rosetta-0092,-1.0,0.006785310804843903
4qd6-rosetta-0100,-1.0,0.006785310804843903
4qd6-rosetta-0103,-1.0,0.006785310804843903
4qd6-rosetta-0104,-1.0,0.006785310804843903
4qd6-rosetta-0108,-1.0,0.006785310804843903
4qd6-rosetta-0112,-1.0,0.006785310804843903
4qd6-rosetta-0123,-1.0,0.006785310804843903
4qd6-rosetta-0135,-1.0,0.006785310804843903
4qd6-rosetta-0151,-1.0,0.006785310804843903
4qd6-rosetta-0161,-1.0,0.006785310804843903
4qd6-rosetta-0165,-1.0,0.006785310804843903
4qd6-rosetta-0168,-1.0,0.006785310804843903
4qd6-rosetta-0174,-1.0,0.008608480915427208
4qd6-rosetta-0193,-1.0,0.008608480915427208
4qd6-rosetta-0206,-1.0,0.008608480915427208
4qd6-rosetta-0213,-1.0,0.008608480915427208
4qd6-rosetta-0221,-1.0,0.008608480915427208
4qd6-rosetta-0226,-1.0,0.008608480915427208
4qd6-rosetta-0239,-1.0,0.008608480915427208
4qd6-rosetta-0241,-1.0,0.008608480915427208
4qd6-rosetta-0248,-1.0,0.008608480915427208
4qd6-rosetta-0260,-1.0,0.008608480915427208
4qd6-rosetta-0261,-1.0,0.008608480915427208
4qd6-rosetta-0304,-1.0,0.008608480915427208
4qd6-rosetta-0307,-1.0,0.008608480915427208
4qd6-rosetta-0331,-1.0,0.008608480915427208
4qd6-rosetta-0344,-1.0,0.008608480915427208
4qd6-rosetta-0347,-1.0,0.008608480915427208
4qd6-rosetta-0350,-1.0,0.08152224123477936
4qd6-rosetta-0361,-1.0,0.08152224123477936
4qd6-rosetta-0369,-1.0,0.08152224123477936
4qd6-rosetta-0371,-1.0,0.08152224123477936
4qd6-rosetta-0390,-1.0,0.08152224123477936
4qd6-rosetta-0391,-1.0,0.08152224123477936
4qd6-rosetta-0397,-1.0,0.08152224123477936
4qd6-rosetta-0402,-1.0,0.08152224123477936
4qd6-rosetta-0411,-1.0,0.08152224123477936
4qd6-rosetta-0419,-1.0,0.08152224123477936
4qd6-rosetta-0420,-1.0,0.08152224123477936
4qd6-rosetta-0423,-1.0,0.08152224123477936
4qd6-rosetta-0431,-1.0,0.08152224123477936
4qd6-rosetta-0453,-1.0,0.08152224123477936
4qd6-rosetta-0466,-1.0,0.08152224123477936
4qd6-rosetta-0475,-1.0,0.08152224123477936
4qd6-rosetta-0496,-1.0,0.009108826518058777
4qd6-rosetta-0501,-1.0,0.009108826518058777
4qd6-rosetta-0503,-1.0,0.009108826518058777
4qd6-rosetta-0507,-1.0,0.009108826518058777
4qd6-rosetta-0512,-1.0,0.009108826518058777
4qd6-rosetta-0530,-1.0,0.009108826518058777
4qd6-rosetta-0561,-1.0,0.009108826518058777
4qd6-rosetta-0563,-1.0,0.009108826518058777
4qd6-rosetta-0573,-1.0,0.009108826518058777
4qd6-rosetta-0579,-1.0,0.009108826518058777
4qd6-rosetta-0590,-1.0,0.009108826518058777
4qd6-rosetta-0604,-1.0,0.009108826518058777
4qd6-rosetta-0633,-1.0,0.009108826518058777
4qd6-rosetta-0635,-1.0,0.009108826518058777
4qd6-rosetta-0638,-1.0,0.009108826518058777
4qd6-rosetta-0639,-1.0,0.009108826518058777
4qd6-rosetta-0649,-1.0,0.00868062674999237
4qd6-rosetta-0652,-1.0,0.00868062674999237
4qd6-rosetta-0689,-1.0,0.00868062674999237
4qd6-rosetta-0707,-1.0,0.00868062674999237
4qd6-rosetta-0709,-1.0,0.00868062674999237
4qd6-rosetta-0719,-1.0,0.00868062674999237
4qd6-rosetta-0728,-1.0,0.00868062674999237
4qd6-rosetta-0778,-1.0,0.00868062674999237
4qd6-rosetta-0782,-1.0,0.00868062674999237
4qd6-rosetta-0807,-1.0,0.00868062674999237
4qd6-rosetta-0818,-1.0,0.00868062674999237
4qd6-rosetta-0842,-1.0,0.00868062674999237
4qd6-rosetta-0874,-1.0,0.00868062674999237
4qd6-rosetta-0887,-1.0,0.00868062674999237
4qd6-rosetta-0888,-1.0,0.00868062674999237
4qd6-rosetta-0890,-1.0,0.00868062674999237
4qd6-rosetta-0891,-1.0,0.007699120789766312
4qd6-rosetta-0897,-1.0,0.007699120789766312
4qd6-rosetta-0913,-1.0,0.007699120789766312
4qd6-rosetta-0921,-1.0,0.007699120789766312
4qd6-rosetta-0927,-1.0,0.007699120789766312
4qd6-rosetta-0928,-1.0,0.007699120789766312
4qd6-rosetta-0937,-1.0,0.007699120789766312
4qd6-rosetta-0938,-1.0,0.007699120789766312
4qd6-rosetta-0940,-1.0,0.007699120789766312
4qd6-rosetta-0941,-1.0,0.007699120789766312
4qd6-rosetta-0953,-1.0,0.007699120789766312
4qd6-rosetta-0958,-1.0,0.007699120789766312
4qd6-rosetta-0969,-1.0,0.007699120789766312
4qd6-rosetta-0974,-1.0,0.007699120789766312
4qd6-rosetta-0986,-1.0,0.007699120789766312
4qd6-rosetta-0993,-1.0,0.007699120789766312
4rfm-boltz,-1.0,0.007436154410243034
4rfm-gnina-0001,-1.0,0.007436154410243034
4rfm-gnina-0002,-1.0,0.007436154410243034
4rfm-gnina-0003,-1.0,0.007436154410243034
4rfm-gnina-0004,-1.0,0.007436154410243034
4rfm-gnina-0005,-1.0,0.007436154410243034
4rfm-gnina-0006,-1.0,0.007436154410243034
4rfm-gnina-0007,-1.0,0.007436154410243034
4rfm-gnina-0008,-1.0,0.007436154410243034
4rfm-gnina-0009,-1.0,0.007436154410243034
4rfm-gnina-0010,-1.0,0.007436154410243034
4rfm-gnina-0011,-1.0,0.007436154410243034
4rfm-gnina-0012,-1.0,0.007436154410243034
4rfm-gnina-0013,-1.0,0.007436154410243034
4rfm-gnina-0014,-1.0,0.007436154410243034
4rfm-gnina-0015,-1.0,0.007436154410243034
4rfm-gnina-0016,-1.0,0.01307750679552555
4rfm-gnina-0017,-1.0,0.01307750679552555
4rfm-gnina-0018,-1.0,0.01307750679552555
4rfm-gnina-0019,-1.0,0.01307750679552555
4rfm-gnina-0020,-1.0,0.01307750679552555
4rfm-gnina-0021,-1.0,0.01307750679552555
4rfm-gnina-0022,-1.0,0.01307750679552555
4rfm-gnina-0023,-1.0,0.01307750679552555
4rfm-gnina-0024,-1.0,0.01307750679552555
4rfm-gnina-0025,-1.0,0.01307750679552555
4rfm-gnina-0026,-1.0,0.01307750679552555
4rfm-gnina-0027,-1.0,0.01307750679552555
4rfm-gnina-0028,-1.0,0.01307750679552555
4rfm-gnina-0029,-1.0,0.01307750679552555
4rfm-gnina-0030,-1.0,0.01307750679552555
4rfm-gnina-0031,-1.0,0.01307750679552555
4rfm-gnina-0032,-1.0,0.03028201125562191
4rfm-gnina-0033,-1.0,0.03028201125562191
4rfm-gnina-0034,-1.0,0.03028201125562191
4rfm-gnina-0035,-1.0,0.03028201125562191
4rfm-gnina-0036,-1.0,0.03028201125562191
4rfm-gnina-0037,-1.0,0.03028201125562191
4rfm-gnina-0038,-1.0,0.03028201125562191
4rfm-gnina-0039,-1.0,0.03028201125562191
4rfm-gnina-0040,-1.0,0.03028201125562191
4rfm-gnina-0041,-1.0,0.03028201125562191
4rfm-gnina-0042,-1.0,0.03028201125562191
4rfm-gnina-0043,-1.0,0.03028201125562191
4rfm-gnina-0044,-1.0,0.03028201125562191
4rfm-gnina-0045,-1.0,0.03028201125562191
4rfm-gnina-0046,-1.0,0.03028201125562191
4rfm-gnina-0047,-1.0,0.03028201125562191
4rfm-gnina-0048,-1.0,0.010279236361384392
4rfm-gnina-0049,-1.0,0.010279236361384392
4rfm-gnina-0050,-1.0,0.010279236361384392
4rfm-gnina-0051,-1.0,0.010279236361384392
4rfm-gnina-0052,-1.0,0.010279236361384392
4rfm-gnina-0053,-1.0,0.010279236361384392
4rfm-gnina-0054,-1.0,0.010279236361384392
4rfm-gnina-0055,-1.0,0.010279236361384392
4rfm-gnina-0056,-1.0,0.010279236361384392
4rfm-gnina-0057,-1.0,0.010279236361384392
4rfm-gnina-0058,-1.0,0.010279236361384392
4rfm-gnina-0059,-1.0,0.010279236361384392
4rfm-gnina-0060,-1.0,0.010279236361384392
4rfm-gnina-0061,-1.0,0.010279236361384392
4rfm-gnina-0062,-1.0,0.010279236361384392
4rfm-gnina-0063,-1.0,0.010279236361384392
4rfm-gnina-0064,-1.0,0.012507177889347076
4rfm-gnina-0065,-1.0,0.012507177889347076
4rfm-gnina-0066,-1.0,0.012507177889347076
4rfm-gnina-0067,-1.0,0.012507177889347076
4rfm-gnina-0068,-1.0,0.012507177889347076
4rfm-gnina-0069,-1.0,0.012507177889347076
4rfm-gnina-0070,-1.0,0.012507177889347076
4rfm-gnina-0071,-1.0,0.012507177889347076
4rfm-gnina-0072,-1.0,0.012507177889347076
4rfm-gnina-0073,-1.0,0.012507177889347076
4rfm-gnina-0074,-1.0,0.012507177889347076
4rfm-gnina-0075,-1.0,0.012507177889347076
4rfm-gnina-0076,-1.0,0.012507177889347076
4rfm-gnina-0077,-1.0,0.012507177889347076
4rfm-gnina-0078,-1.0,0.012507177889347076
4rfm-gnina-0079,-1.0,0.012507177889347076
4rfm-gnina-0080,-1.0,0.01378694735467434
4rfm-gnina-0081,-1.0,0.01378694735467434
4rfm-gnina-0082,-1.0,0.01378694735467434
4rfm-gnina-0083,-1.0,0.01378694735467434
4rfm-gnina-0084,-1.0,0.01378694735467434
4rfm-gnina-0085,-1.0,0.01378694735467434
4rfm-gnina-0086,-1.0,0.01378694735467434
4rfm-gnina-0087,-1.0,0.01378694735467434
4rfm-gnina-0088,-1.0,0.01378694735467434
4rfm-gnina-0089,-1.0,0.01378694735467434
4rfm-gnina-0090,-1.0,0.01378694735467434
4rfm-gnina-0091,-1.0,0.01378694735467434
4rfm-gnina-0092,-1.0,0.01378694735467434
4rfm-gnina-0093,-1.0,0.01378694735467434
4rfm-gnina-0094,-1.0,0.01378694735467434
4rfm-gnina-0095,-1.0,0.01378694735467434
4rfm-gnina-0096,-1.0,0.012792756780982018
4rfm-gnina-0097,-1.0,0.012792756780982018
4rfm-gnina-0098,-1.0,0.012792756780982018
4rfm-gnina-0099,-1.0,0.012792756780982018
4rfm-gnina-0100,-1.0,0.012792756780982018
4rfm-rosetta-0004,-1.0,0.012792756780982018
4rfm-rosetta-0022,-1.0,0.012792756780982018
4rfm-rosetta-0065,-1.0,0.012792756780982018
4rfm-rosetta-0092,-1.0,0.012792756780982018
4rfm-rosetta-0100,-1.0,0.012792756780982018
4rfm-rosetta-0102,-1.0,0.012792756780982018
4rfm-rosetta-0105,-1.0,0.012792756780982018
4rfm-rosetta-0133,-1.0,0.012792756780982018
4rfm-rosetta-0137,-1.0,0.012792756780982018
4rfm-rosetta-0142,-1.0,0.012792756780982018
4rfm-rosetta-0177,-1.0,0.012792756780982018
4rfm-rosetta-0188,-1.0,0.01699165068566799
4rfm-rosetta-0190,-1.0,0.01699165068566799
4rfm-rosetta-0202,-1.0,0.01699165068566799
4rfm-rosetta-0207,-1.0,0.01699165068566799
4rfm-rosetta-0211,-1.0,0.01699165068566799
4rfm-rosetta-0226,-1.0,0.01699165068566799
4rfm-rosetta-0228,-1.0,0.01699165068566799
4rfm-rosetta-0236,-1.0,0.01699165068566799
4rfm-rosetta-0243,-1.0,0.01699165068566799
4rfm-rosetta-0273,-1.0,0.01699165068566799
4rfm-rosetta-0304,-1.0,0.01699165068566799
4rfm-rosetta-0318,-1.0,0.01699165068566799
4rfm-rosetta-0325,-1.0,0.01699165068566799
4rfm-rosetta-0336,-1.0,0.01699165068566799
4rfm-rosetta-0349,-1.0,0.01699165068566799
4rfm-rosetta-0376,-1.0,0.01699165068566799
4rfm-rosetta-0378,-1.0,0.0100728590041399
4rfm-rosetta-0379,-1.0,0.0100728590041399
4rfm-rosetta-0391,-1.0,0.0100728590041399
4rfm-rosetta-0398,-1.0,0.0100728590041399
4rfm-rosetta-0402,-1.0,0.0100728590041399
4rfm-rosetta-0421,-1.0,0.0100728590041399
4rfm-rosetta-0422,-1.0,0.0100728590041399
4rfm-rosetta-0439,-1.0,0.0100728590041399
4rfm-rosetta-0456,-1.0,0.0100728590041399
4rfm-rosetta-0458,-1.0,0.0100728590041399
4rfm-rosetta-0464,-1.0,0.0100728590041399
4rfm-rosetta-0477,-1.0,0.0100728590041399
4rfm-rosetta-0484,-1.0,0.0100728590041399
4rfm-rosetta-0490,-1.0,0.0100728590041399
4rfm-rosetta-0493,-1.0,0.0100728590041399
4rfm-rosetta-0512,-1.0,0.0100728590041399
4rfm-rosetta-0526,-1.0,0.012151002883911133
4rfm-rosetta-0533,-1.0,0.012151002883911133
4rfm-rosetta-0547,-1.0,0.012151002883911133
4rfm-rosetta-0550,-1.0,0.012151002883911133
4rfm-rosetta-0557,-1.0,0.012151002883911133
4rfm-rosetta-0560,-1.0,0.012151002883911133
4rfm-rosetta-0580,-1.0,0.012151002883911133
4rfm-rosetta-0585,-1.0,0.012151002883911133
4rfm-rosetta-0587,-1.0,0.012151002883911133
4rfm-rosetta-0592,-1.0,0.012151002883911133
4rfm-rosetta-0594,-1.0,0.012151002883911133
4rfm-rosetta-0600,-1.0,0.012151002883911133
4rfm-rosetta-0601,-1.0,0.012151002883911133
4rfm-rosetta-0608,-1.0,0.012151002883911133
4rfm-rosetta-0616,-1.0,0.012151002883911133
4rfm-rosetta-0643,-1.0,0.012151002883911133
4rfm-rosetta-0644,-1.0,0.0073936134576797485
4rfm-rosetta-0647,-1.0,0.0073936134576797485
4rfm-rosetta-0653,-1.0,0.0073936134576797485
4rfm-rosetta-0658,-1.0,0.0073936134576797485
4rfm-rosetta-0677,-1.0,0.0073936134576797485
4rfm-rosetta-0684,-1.0,0.0073936134576797485
4rfm-rosetta-0701,-1.0,0.0073936134576797485
4rfm-rosetta-0702,-1.0,0.0073936134576797485
4rfm-rosetta-0703,-1.0,0.0073936134576797485
4rfm-rosetta-0704,-1.0,0.0073936134576797485
4rfm-rosetta-0715,-1.0,0.0073936134576797485
4rfm-rosetta-0718,-1.0,0.0073936134576797485
4rfm-rosetta-0725,-1.0,0.0073936134576797485
4rfm-rosetta-0740,-1.0,0.0073936134576797485
4rfm-rosetta-0743,-1.0,0.0073936134576797485
4rfm-rosetta-0748,-1.0,0.0073936134576797485
4rfm-rosetta-0749,-1.0,0.007863331586122513
4rfm-rosetta-0751,-1.0,0.007863331586122513
4rfm-rosetta-0759,-1.0,0.007863331586122513
4rfm-rosetta-0780,-1.0,0.007863331586122513
4rfm-rosetta-0786,-1.0,0.007863331586122513
4rfm-rosetta-0787,-1.0,0.007863331586122513
4rfm-rosetta-0805,-1.0,0.007863331586122513
4rfm-rosetta-0807,-1.0,0.007863331586122513
4rfm-rosetta-0809,-1.0,0.007863331586122513
4rfm-rosetta-0812,-1.0,0.007863331586122513
4rfm-rosetta-0817,-1.0,0.007863331586122513
4rfm-rosetta-0835,-1.0,0.007863331586122513
4rfm-rosetta-0836,-1.0,0.007863331586122513
