pdbid,frame,y_true,y_pred
3b65-gnina-0036,-1.0,9.27,7.3956146
3b65-gnina-0037,-1.0,9.27,8.63237
3b65-gnina-0038,-1.0,9.27,7.039565
3b65-gnina-0039,-1.0,9.27,7.6979666
3b65-gnina-0040,-1.0,9.27,7.139034
3b65-gnina-0041,-1.0,9.27,6.345564
3b65-gnina-0042,-1.0,9.27,7.680004
3b65-gnina-0043,-1.0,9.27,6.5618796
3b65-gnina-0044,-1.0,9.27,7.3900642
3b65-gnina-0045,-1.0,9.27,6.6303606
3b65-gnina-0046,-1.0,9.27,7.9477735
3b65-gnina-0047,-1.0,9.27,7.425428
3b65-gnina-0048,-1.0,9.27,7.6326714
3b65-gnina-0049,-1.0,9.27,7.0034204
3b65-gnina-0050,-1.0,9.27,8.050927
3b65-gnina-0051,-1.0,9.27,6.9176307
3b65-gnina-0052,-1.0,9.27,8.27974
3b65-gnina-0053,-1.0,9.27,6.929583
3b65-gnina-0054,-1.0,9.27,7.0886955
3b65-gnina-0055,-1.0,9.27,6.5501294
3b65-gnina-0056,-1.0,9.27,7.8904705
3b65-gnina-0057,-1.0,9.27,6.994331
3b65-gnina-0058,-1.0,9.27,7.642011
3b65-gnina-0059,-1.0,9.27,6.772805
3b65-gnina-0060,-1.0,9.27,7.11626
3b65-gnina-0061,-1.0,9.27,7.1346254
3b65-gnina-0062,-1.0,9.27,7.745841
3b65-gnina-0063,-1.0,9.27,7.505223
3b65-gnina-0064,-1.0,9.27,7.1078544
3b65-gnina-0065,-1.0,9.27,7.7592964
3b65-gnina-0066,-1.0,9.27,7.0914416
3b65-gnina-0067,-1.0,9.27,6.78607
3b65-gnina-0068,-1.0,9.27,7.9532166
3b65-gnina-0069,-1.0,9.27,6.729374
3b65-gnina-0070,-1.0,9.27,8.356784
3b65-gnina-0071,-1.0,9.27,7.9446025
3b65-gnina-0072,-1.0,9.27,7.0103393
3b65-gnina-0073,-1.0,9.27,7.3576155
3b65-gnina-0074,-1.0,9.27,7.138365
3b65-gnina-0075,-1.0,9.27,7.2988753
3b65-gnina-0076,-1.0,9.27,7.4532204
3b65-gnina-0077,-1.0,9.27,7.160994
3b65-gnina-0078,-1.0,9.27,7.0641494
3b65-gnina-0079,-1.0,9.27,7.814089
3b65-gnina-0080,-1.0,9.27,7.5232987
3b65-gnina-0081,-1.0,9.27,7.8521233
3b65-gnina-0082,-1.0,9.27,7.3985143
3b65-gnina-0083,-1.0,9.27,8.270528
3b65-gnina-0084,-1.0,9.27,8.447627
3b65-gnina-0085,-1.0,9.27,7.213943
3b65-gnina-0086,-1.0,9.27,6.8615985
3b65-gnina-0087,-1.0,9.27,6.3414326
3b65-gnina-0088,-1.0,9.27,6.8418164
3b65-gnina-0089,-1.0,9.27,7.1340423
3b65-gnina-0090,-1.0,9.27,7.7456427
3b65-gnina-0091,-1.0,9.27,7.740093
3b65-gnina-0092,-1.0,9.27,6.6560535
3b65-gnina-0093,-1.0,9.27,6.607844
3b65-gnina-0094,-1.0,9.27,7.418736
3b65-gnina-0095,-1.0,9.27,7.6616516
3b65-gnina-0096,-1.0,9.27,5.192919
3b65-gnina-0097,-1.0,9.27,7.151267
3b65-gnina-0098,-1.0,9.27,7.9347734
3b65-gnina-0099,-1.0,9.27,7.0437107
3b65-gnina-0100,-1.0,9.27,6.9313
3b65-rosetta-0026,-1.0,9.27,6.601417
3b65-rosetta-0029,-1.0,9.27,6.414697
3b65-rosetta-0030,-1.0,9.27,6.9815054
3b65-rosetta-0034,-1.0,9.27,7.3328695
3b65-rosetta-0056,-1.0,9.27,7.191219
3b65-rosetta-0067,-1.0,9.27,7.8935533
3b65-rosetta-0068,-1.0,9.27,8.00254
3b65-rosetta-0070,-1.0,9.27,6.4843287
3b65-rosetta-0078,-1.0,9.27,7.747299
3b65-rosetta-0079,-1.0,9.27,8.837189
3b65-rosetta-0084,-1.0,9.27,6.5715804
3b65-rosetta-0133,-1.0,9.27,6.3938837
3b65-rosetta-0141,-1.0,9.27,7.832924
3b65-rosetta-0146,-1.0,9.27,8.371187
3b65-rosetta-0158,-1.0,9.27,8.003842
3b65-rosetta-0176,-1.0,9.27,6.706841
3b65-rosetta-0190,-1.0,9.27,6.306441
3b65-rosetta-0194,-1.0,9.27,7.226196
3b65-rosetta-0205,-1.0,9.27,6.5212064
3b65-rosetta-0235,-1.0,9.27,7.542958
3b65-rosetta-0260,-1.0,9.27,8.458058
3b65-rosetta-0276,-1.0,9.27,8.032106
3b65-rosetta-0288,-1.0,9.27,7.283702
3b65-rosetta-0289,-1.0,9.27,8.030939
3b65-rosetta-0296,-1.0,9.27,7.75221
3b65-rosetta-0323,-1.0,9.27,6.8531327
3b65-rosetta-0331,-1.0,9.27,6.961334
3b65-rosetta-0334,-1.0,9.27,7.5899563
3b65-rosetta-0336,-1.0,9.27,8.13738
3b65-rosetta-0341,-1.0,9.27,8.10231
3b65-rosetta-0358,-1.0,9.27,8.376813
3b65-rosetta-0379,-1.0,9.27,6.8229055
3b65-rosetta-0384,-1.0,9.27,7.183503
3b65-rosetta-0413,-1.0,9.27,8.390725
3b65-rosetta-0444,-1.0,9.27,7.8958836
3b65-rosetta-0445,-1.0,9.27,7.727968
3b65-rosetta-0455,-1.0,9.27,7.5777187
3b65-rosetta-0474,-1.0,9.27,6.5208783
3b65-rosetta-0480,-1.0,9.27,8.768017
3b65-rosetta-0490,-1.0,9.27,7.66718
3b65-rosetta-0493,-1.0,9.27,7.7838774
3b65-rosetta-0496,-1.0,9.27,7.6496034
3b65-rosetta-0516,-1.0,9.27,7.679524
3b65-rosetta-0523,-1.0,9.27,7.401432
3b65-rosetta-0561,-1.0,9.27,7.1993217
3b65-rosetta-0595,-1.0,9.27,7.982867
3b65-rosetta-0603,-1.0,9.27,7.867324
3b65-rosetta-0606,-1.0,9.27,7.902301
3b65-rosetta-0607,-1.0,9.27,6.8167763
3b65-rosetta-0612,-1.0,9.27,8.137991
3b65-rosetta-0627,-1.0,9.27,6.968509
3b65-rosetta-0628,-1.0,9.27,7.009829
3b65-rosetta-0636,-1.0,9.27,7.706177
3b65-rosetta-0640,-1.0,9.27,7.1556683
3b65-rosetta-0651,-1.0,9.27,7.746977
3b65-rosetta-0668,-1.0,9.27,6.908665
3b65-rosetta-0678,-1.0,9.27,8.122988
3b65-rosetta-0691,-1.0,9.27,7.6187835
3b65-rosetta-0696,-1.0,9.27,7.51541
3b65-rosetta-0708,-1.0,9.27,7.7218766
3b65-rosetta-0710,-1.0,9.27,7.774882
3b65-rosetta-0713,-1.0,9.27,7.1285353
3b65-rosetta-0746,-1.0,9.27,7.157736
3b65-rosetta-0747,-1.0,9.27,8.569266
3b65-rosetta-0753,-1.0,9.27,7.5114017
3b65-rosetta-0757,-1.0,9.27,8.092725
3b65-rosetta-0761,-1.0,9.27,6.5936146
3b65-rosetta-0774,-1.0,9.27,7.9726515
3b65-rosetta-0778,-1.0,9.27,8.840356
3b65-rosetta-0783,-1.0,9.27,7.4519825
3b65-rosetta-0787,-1.0,9.27,8.484432
3b65-rosetta-0795,-1.0,9.27,7.1116266
3b65-rosetta-0803,-1.0,9.27,7.8333216
3b65-rosetta-0807,-1.0,9.27,7.374096
3b65-rosetta-0808,-1.0,9.27,7.571536
3b65-rosetta-0810,-1.0,9.27,8.319866
3b65-rosetta-0813,-1.0,9.27,6.5745964
3b65-rosetta-0819,-1.0,9.27,7.068372
3b65-rosetta-0854,-1.0,9.27,8.796385
3b65-rosetta-0864,-1.0,9.27,7.069816
3b65-rosetta-0869,-1.0,9.27,7.3158145
3b65-rosetta-0870,-1.0,9.27,6.9574947
3b65-rosetta-0883,-1.0,9.27,8.216706
3b65-rosetta-0909,-1.0,9.27,8.255245
3b65-rosetta-0911,-1.0,9.27,8.022455
3b65-rosetta-0912,-1.0,9.27,6.729719
3b65-rosetta-0916,-1.0,9.27,7.670504
3b65-rosetta-0923,-1.0,9.27,6.6436505
3b65-rosetta-0925,-1.0,9.27,7.8262115
3b65-rosetta-0927,-1.0,9.27,6.938724
3b65-rosetta-0937,-1.0,9.27,6.2786517
3b65-rosetta-0942,-1.0,9.27,6.847792
3b65-rosetta-0948,-1.0,9.27,7.63038
3b65-rosetta-0953,-1.0,9.27,7.4535904
3b65-rosetta-0962,-1.0,9.27,8.0278225
3b65-rosetta-0963,-1.0,9.27,9.171715
3b65-rosetta-0967,-1.0,9.27,7.7954907
3b65-rosetta-0979,-1.0,9.27,8.941826
3b65-rosetta-0983,-1.0,9.27,8.27162
3b65-rosetta-0995,-1.0,9.27,9.035458
3b68-boltz,-1.0,8.4,7.9231043
3b68-gnina-0001,-1.0,8.4,7.827444
3b68-gnina-0002,-1.0,8.4,6.324793
3b68-gnina-0003,-1.0,8.4,8.125356
3b68-gnina-0004,-1.0,8.4,6.7193627
3b68-gnina-0005,-1.0,8.4,8.162886
3b68-gnina-0006,-1.0,8.4,7.7108994
3b68-gnina-0007,-1.0,8.4,7.189116
3b68-gnina-0008,-1.0,8.4,7.090608
3b68-gnina-0009,-1.0,8.4,7.1678762
3b68-gnina-0010,-1.0,8.4,7.3403196
3b68-gnina-0011,-1.0,8.4,6.2906346
3b68-gnina-0012,-1.0,8.4,7.714829
3b68-gnina-0013,-1.0,8.4,7.5844226
3b68-gnina-0014,-1.0,8.4,6.528316
3b68-gnina-0015,-1.0,8.4,7.4788094
3b68-gnina-0016,-1.0,8.4,7.6268506
3b68-gnina-0017,-1.0,8.4,5.62949
3b68-gnina-0018,-1.0,8.4,7.773135
3b68-gnina-0019,-1.0,8.4,7.4056573
3b68-gnina-0020,-1.0,8.4,7.249329
3b68-gnina-0021,-1.0,8.4,7.6352406
3b68-gnina-0022,-1.0,8.4,7.6587706
3b68-gnina-0023,-1.0,8.4,7.412062
3b68-gnina-0024,-1.0,8.4,7.3956423
3b68-gnina-0025,-1.0,8.4,7.6833415
3b68-gnina-0026,-1.0,8.4,6.0442195
3b68-gnina-0027,-1.0,8.4,7.517072
3b68-gnina-0028,-1.0,8.4,6.992179
3b68-gnina-0029,-1.0,8.4,7.7211185
3b68-gnina-0030,-1.0,8.4,7.438882
3b68-gnina-0031,-1.0,8.4,6.37094
3b68-gnina-0032,-1.0,8.4,6.7056026
3b68-gnina-0033,-1.0,8.4,6.546599
3b68-gnina-0034,-1.0,8.4,7.3106627
3b68-gnina-0035,-1.0,8.4,7.9963408
3b68-gnina-0036,-1.0,8.4,6.7980537
3b68-gnina-0037,-1.0,8.4,7.1316257
3b68-gnina-0038,-1.0,8.4,7.3483615
3b68-gnina-0039,-1.0,8.4,7.289959
3b68-gnina-0040,-1.0,8.4,6.0274363
3b68-gnina-0041,-1.0,8.4,7.7705865
3b68-gnina-0042,-1.0,8.4,7.602246
3b68-gnina-0043,-1.0,8.4,5.384513
3b68-gnina-0044,-1.0,8.4,6.500093
3b68-gnina-0045,-1.0,8.4,7.3055015
3b68-gnina-0046,-1.0,8.4,5.796402
3b68-gnina-0047,-1.0,8.4,6.4507146
3b68-gnina-0048,-1.0,8.4,6.567236
3b68-gnina-0049,-1.0,8.4,5.915956
3b68-gnina-0050,-1.0,8.4,7.5824094
3b68-gnina-0051,-1.0,8.4,5.949949
3b68-gnina-0052,-1.0,8.4,7.851348
3b68-gnina-0053,-1.0,8.4,6.9686003
3b68-gnina-0054,-1.0,8.4,5.9236856
3b68-gnina-0055,-1.0,8.4,7.5614405
3b68-gnina-0056,-1.0,8.4,7.356791
3b68-gnina-0057,-1.0,8.4,6.865464
3b68-gnina-0058,-1.0,8.4,6.7686105
3b68-gnina-0059,-1.0,8.4,6.4578824
3b68-gnina-0060,-1.0,8.4,6.7523627
3b68-gnina-0061,-1.0,8.4,7.4721045
3b68-gnina-0062,-1.0,8.4,6.491885
3b68-gnina-0063,-1.0,8.4,7.564779
3b68-gnina-0064,-1.0,8.4,6.4392624
3b68-gnina-0065,-1.0,8.4,6.4051256
3b68-gnina-0066,-1.0,8.4,7.2185993
3b68-gnina-0067,-1.0,8.4,6.5605
3b68-gnina-0068,-1.0,8.4,5.6830597
3b68-gnina-0069,-1.0,8.4,7.8297887
3b68-gnina-0070,-1.0,8.4,7.838729
3b68-gnina-0071,-1.0,8.4,7.7430706
3b68-gnina-0072,-1.0,8.4,6.8010306
3b68-gnina-0073,-1.0,8.4,7.8604617
3b68-gnina-0074,-1.0,8.4,6.928534
3b68-gnina-0075,-1.0,8.4,6.4943843
3b68-gnina-0076,-1.0,8.4,6.2956004
3b68-gnina-0077,-1.0,8.4,7.9021125
3b68-gnina-0078,-1.0,8.4,7.6981006
3b68-gnina-0079,-1.0,8.4,6.9725924
3b68-gnina-0080,-1.0,8.4,7.4089704
3b68-gnina-0081,-1.0,8.4,6.384596
3b68-gnina-0082,-1.0,8.4,4.8745093
3b68-gnina-0083,-1.0,8.4,7.0465126
3b68-gnina-0084,-1.0,8.4,5.9006424
3b68-gnina-0085,-1.0,8.4,7.850338
3b68-gnina-0086,-1.0,8.4,5.7103043
3b68-gnina-0087,-1.0,8.4,7.2646294
3b68-gnina-0088,-1.0,8.4,6.6299443
3b68-gnina-0089,-1.0,8.4,7.332844
3b68-gnina-0090,-1.0,8.4,7.3056164
3b68-gnina-0091,-1.0,8.4,6.496431
3b68-gnina-0092,-1.0,8.4,7.225425
3b68-gnina-0093,-1.0,8.4,6.489145
3b68-gnina-0094,-1.0,8.4,7.7398634
3b68-gnina-0095,-1.0,8.4,7.5398383
3b68-gnina-0096,-1.0,8.4,7.67911
3b68-gnina-0097,-1.0,8.4,7.7431474
3b68-gnina-0098,-1.0,8.4,6.756958
3b68-gnina-0099,-1.0,8.4,6.2783265
3b68-gnina-0100,-1.0,8.4,6.2952585
3b68-rosetta-0001,-1.0,8.4,7.5906754
3b68-rosetta-0003,-1.0,8.4,7.551803
3b68-rosetta-0008,-1.0,8.4,7.59617
3b68-rosetta-0012,-1.0,8.4,6.7981825
3b68-rosetta-0014,-1.0,8.4,7.0006166
3b68-rosetta-0028,-1.0,8.4,7.436389
3b68-rosetta-0042,-1.0,8.4,8.225946
3b68-rosetta-0058,-1.0,8.4,8.259825
3b68-rosetta-0070,-1.0,8.4,8.446753
3b68-rosetta-0072,-1.0,8.4,8.0334215
3b68-rosetta-0086,-1.0,8.4,7.973363
3b68-rosetta-0104,-1.0,8.4,7.7064443
3b68-rosetta-0109,-1.0,8.4,7.642165
3b68-rosetta-0127,-1.0,8.4,6.628066
3b68-rosetta-0128,-1.0,8.4,7.6161385
3b68-rosetta-0129,-1.0,8.4,7.36425
3b68-rosetta-0132,-1.0,8.4,6.591673
3b68-rosetta-0137,-1.0,8.4,7.8998017
3b68-rosetta-0139,-1.0,8.4,7.5324535
3b68-rosetta-0143,-1.0,8.4,8.026354
3b68-rosetta-0168,-1.0,8.4,5.4709883
3b68-rosetta-0169,-1.0,8.4,7.4464545
3b68-rosetta-0174,-1.0,8.4,7.711833
3b68-rosetta-0183,-1.0,8.4,7.9100313
3b68-rosetta-0186,-1.0,8.4,7.4037576
3b68-rosetta-0191,-1.0,8.4,7.3316164
3b68-rosetta-0225,-1.0,8.4,7.8499765
3b68-rosetta-0227,-1.0,8.4,7.612047
3b68-rosetta-0233,-1.0,8.4,7.55217
3b68-rosetta-0235,-1.0,8.4,7.6119637
3b68-rosetta-0239,-1.0,8.4,8.098793
3b68-rosetta-0240,-1.0,8.4,7.046148
3b68-rosetta-0250,-1.0,8.4,7.5040874
3b68-rosetta-0252,-1.0,8.4,7.5405283
3b68-rosetta-0260,-1.0,8.4,6.851048
3b68-rosetta-0262,-1.0,8.4,7.5455637
3b68-rosetta-0263,-1.0,8.4,6.9410486
3b68-rosetta-0267,-1.0,8.4,7.304634
3b68-rosetta-0279,-1.0,8.4,7.9788017
3b68-rosetta-0305,-1.0,8.4,8.059531
3b68-rosetta-0311,-1.0,8.4,7.675476
3b68-rosetta-0316,-1.0,8.4,6.7937164
3b68-rosetta-0349,-1.0,8.4,7.082735
3b68-rosetta-0368,-1.0,8.4,7.87601
3b68-rosetta-0377,-1.0,8.4,7.3133783
3b68-rosetta-0390,-1.0,8.4,7.829447
3b68-rosetta-0408,-1.0,8.4,7.834408
3b68-rosetta-0411,-1.0,8.4,7.339088
3b68-rosetta-0430,-1.0,8.4,7.477314
3b68-rosetta-0442,-1.0,8.4,6.729673
3b68-rosetta-0443,-1.0,8.4,8.036289
3b68-rosetta-0444,-1.0,8.4,7.4598856
3b68-rosetta-0448,-1.0,8.4,7.561262
3b68-rosetta-0454,-1.0,8.4,7.3357725
3b68-rosetta-0460,-1.0,8.4,7.7766256
3b68-rosetta-0469,-1.0,8.4,7.338974
3b68-rosetta-0473,-1.0,8.4,7.351809
3b68-rosetta-0478,-1.0,8.4,7.9317255
3b68-rosetta-0497,-1.0,8.4,8.138522
3b68-rosetta-0500,-1.0,8.4,7.5915284
3b68-rosetta-0508,-1.0,8.4,7.937988
3b68-rosetta-0515,-1.0,8.4,7.73166
3b68-rosetta-0520,-1.0,8.4,7.921517
3b68-rosetta-0540,-1.0,8.4,8.053185
3b68-rosetta-0541,-1.0,8.4,7.918487
3b68-rosetta-0570,-1.0,8.4,7.0748096
3b68-rosetta-0602,-1.0,8.4,7.180891
3b68-rosetta-0611,-1.0,8.4,7.4288282
3b68-rosetta-0621,-1.0,8.4,7.7296557
3b68-rosetta-0646,-1.0,8.4,8.097902
3b68-rosetta-0676,-1.0,8.4,8.097386
3b68-rosetta-0686,-1.0,8.4,7.3633194
3b68-rosetta-0697,-1.0,8.4,5.645884
3b68-rosetta-0702,-1.0,8.4,6.73149
3b68-rosetta-0737,-1.0,8.4,7.6184225
3b68-rosetta-0757,-1.0,8.4,6.4498887
3b68-rosetta-0776,-1.0,8.4,7.16034
3b68-rosetta-0799,-1.0,8.4,7.037256
3b68-rosetta-0808,-1.0,8.4,7.809004
3b68-rosetta-0826,-1.0,8.4,7.0295615
3b68-rosetta-0830,-1.0,8.4,7.2302227
3b68-rosetta-0836,-1.0,8.4,7.481533
3b68-rosetta-0852,-1.0,8.4,7.8115144
3b68-rosetta-0864,-1.0,8.4,6.8315144
3b68-rosetta-0866,-1.0,8.4,7.578434
3b68-rosetta-0868,-1.0,8.4,7.78257
3b68-rosetta-0869,-1.0,8.4,5.6906743
3b68-rosetta-0871,-1.0,8.4,7.664377
3b68-rosetta-0890,-1.0,8.4,6.772579
3b68-rosetta-0906,-1.0,8.4,7.9012027
3b68-rosetta-0912,-1.0,8.4,7.6036224
3b68-rosetta-0918,-1.0,8.4,8.368813
3b68-rosetta-0919,-1.0,8.4,8.020999
3b68-rosetta-0922,-1.0,8.4,7.9567494
3b68-rosetta-0935,-1.0,8.4,7.625588
3b68-rosetta-0936,-1.0,8.4,8.116757
3b68-rosetta-0945,-1.0,8.4,7.970661
3b68-rosetta-0946,-1.0,8.4,8.22102
3b68-rosetta-0950,-1.0,8.4,7.266555
3b68-rosetta-0983,-1.0,8.4,7.692621
3dd0-boltz,-1.0,9.0,6.6413484
3dd0-gnina-0001,-1.0,9.0,7.439896
3dd0-gnina-0002,-1.0,9.0,6.224044
3dd0-gnina-0003,-1.0,9.0,7.4991117
3dd0-gnina-0004,-1.0,9.0,6.330909
3dd0-gnina-0005,-1.0,9.0,7.1732163
3dd0-gnina-0006,-1.0,9.0,7.494342
3dd0-gnina-0007,-1.0,9.0,7.5982976
3dd0-gnina-0008,-1.0,9.0,7.138491
3dd0-gnina-0009,-1.0,9.0,6.627017
3dd0-gnina-0010,-1.0,9.0,7.4098516
3dd0-gnina-0011,-1.0,9.0,7.2020197
3dd0-gnina-0012,-1.0,9.0,5.646841
3dd0-gnina-0013,-1.0,9.0,7.4380407
3dd0-gnina-0014,-1.0,9.0,7.155499
3dd0-gnina-0015,-1.0,9.0,8.23685
3dd0-gnina-0016,-1.0,9.0,7.240032
3dd0-gnina-0017,-1.0,9.0,7.520067
3dd0-gnina-0018,-1.0,9.0,6.7581325
3dd0-gnina-0019,-1.0,9.0,7.4030123
3dd0-gnina-0020,-1.0,9.0,7.0406
3dd0-gnina-0021,-1.0,9.0,7.9484854
3dd0-gnina-0022,-1.0,9.0,7.5275717
3dd0-gnina-0023,-1.0,9.0,7.3399906
3dd0-gnina-0024,-1.0,9.0,7.040587
3dd0-gnina-0025,-1.0,9.0,7.010054
3dd0-gnina-0026,-1.0,9.0,6.9549837
3dd0-gnina-0027,-1.0,9.0,5.903314
3dd0-gnina-0028,-1.0,9.0,5.4626236
3dd0-gnina-0029,-1.0,9.0,5.0881925
3dd0-gnina-0030,-1.0,9.0,7.656669
3dd0-gnina-0031,-1.0,9.0,8.118311
3dd0-gnina-0032,-1.0,9.0,5.8740525
3dd0-gnina-0033,-1.0,9.0,7.0429525
3dd0-gnina-0034,-1.0,9.0,5.9649887
3dd0-gnina-0035,-1.0,9.0,5.615129
3dd0-gnina-0036,-1.0,9.0,7.2458034
3dd0-gnina-0037,-1.0,9.0,7.103904
3dd0-gnina-0038,-1.0,9.0,7.194914
3dd0-gnina-0039,-1.0,9.0,6.9716997
3dd0-gnina-0040,-1.0,9.0,7.100179
3dd0-gnina-0041,-1.0,9.0,8.011976
3dd0-gnina-0042,-1.0,9.0,7.1481323
3dd0-gnina-0043,-1.0,9.0,5.492175
3dd0-gnina-0044,-1.0,9.0,5.577201
3dd0-gnina-0045,-1.0,9.0,7.2648234
3dd0-gnina-0046,-1.0,9.0,7.4760838
3dd0-gnina-0047,-1.0,9.0,5.293502
3dd0-gnina-0048,-1.0,9.0,7.407114
3dd0-gnina-0049,-1.0,9.0,6.9125514
3dd0-gnina-0050,-1.0,9.0,7.0165186
3dd0-gnina-0051,-1.0,9.0,7.267092
3dd0-gnina-0052,-1.0,9.0,7.5414906
3dd0-gnina-0053,-1.0,9.0,7.8077955
3dd0-gnina-0054,-1.0,9.0,7.410054
3dd0-gnina-0055,-1.0,9.0,6.1126084
3dd0-gnina-0056,-1.0,9.0,7.475437
3dd0-gnina-0057,-1.0,9.0,8.243209
3dd0-gnina-0058,-1.0,9.0,7.284897
3dd0-gnina-0059,-1.0,9.0,6.9762855
3dd0-gnina-0060,-1.0,9.0,5.5748587
3dd0-gnina-0061,-1.0,9.0,7.5309753
3dd0-gnina-0062,-1.0,9.0,8.282796
3dd0-gnina-0063,-1.0,9.0,5.8283615
3dd0-gnina-0064,-1.0,9.0,7.6461678
3dd0-gnina-0065,-1.0,9.0,6.4640403
3dd0-gnina-0066,-1.0,9.0,8.015139
3dd0-gnina-0067,-1.0,9.0,7.144726
3dd0-gnina-0068,-1.0,9.0,8.154508
3dd0-gnina-0069,-1.0,9.0,7.197263
3dd0-gnina-0070,-1.0,9.0,8.12147
3dd0-gnina-0071,-1.0,9.0,6.945613
3dd0-gnina-0072,-1.0,9.0,7.088808
3dd0-gnina-0073,-1.0,9.0,7.6310587
3dd0-gnina-0074,-1.0,9.0,4.858718
3dd0-gnina-0075,-1.0,9.0,5.392892
3dd0-gnina-0076,-1.0,9.0,8.057851
3dd0-gnina-0077,-1.0,9.0,5.382025
3dd0-gnina-0078,-1.0,9.0,7.811967
3dd0-gnina-0079,-1.0,9.0,7.560883
3dd0-gnina-0080,-1.0,9.0,7.844358
3dd0-gnina-0081,-1.0,9.0,7.924786
3dd0-gnina-0082,-1.0,9.0,8.453489
3dd0-gnina-0083,-1.0,9.0,6.8589416
3dd0-gnina-0084,-1.0,9.0,7.87603
3dd0-gnina-0085,-1.0,9.0,8.137465
3dd0-gnina-0086,-1.0,9.0,5.560978
3dd0-gnina-0087,-1.0,9.0,6.6801915
3dd0-gnina-0088,-1.0,9.0,8.212489
3dd0-gnina-0089,-1.0,9.0,5.879015
3dd0-gnina-0090,-1.0,9.0,8.179603
3dd0-gnina-0091,-1.0,9.0,8.2167425
3dd0-gnina-0092,-1.0,9.0,7.8257923
3dd0-gnina-0093,-1.0,9.0,6.125102
3dd0-gnina-0094,-1.0,9.0,4.823223
3dd0-gnina-0095,-1.0,9.0,7.7696457
3dd0-gnina-0096,-1.0,9.0,7.649726
3dd0-gnina-0097,-1.0,9.0,6.783678
3dd0-gnina-0098,-1.0,9.0,8.165467
3dd0-gnina-0099,-1.0,9.0,8.354752
3dd0-gnina-0100,-1.0,9.0,7.8221207
3dd0-rosetta-0010,-1.0,9.0,5.5472455
3dd0-rosetta-0012,-1.0,9.0,6.818811
3dd0-rosetta-0035,-1.0,9.0,5.529289
3dd0-rosetta-0041,-1.0,9.0,7.2097316
3dd0-rosetta-0058,-1.0,9.0,6.4028397
3dd0-rosetta-0078,-1.0,9.0,5.3994493
3dd0-rosetta-0083,-1.0,9.0,7.6128016
3dd0-rosetta-0088,-1.0,9.0,7.8725715
3dd0-rosetta-0104,-1.0,9.0,6.406714
3dd0-rosetta-0132,-1.0,9.0,6.683241
3dd0-rosetta-0148,-1.0,9.0,7.4833455
3dd0-rosetta-0149,-1.0,9.0,8.348837
3dd0-rosetta-0152,-1.0,9.0,7.1527805
3dd0-rosetta-0173,-1.0,9.0,5.6000266
3dd0-rosetta-0174,-1.0,9.0,5.449261
3dd0-rosetta-0176,-1.0,9.0,7.239909
3dd0-rosetta-0191,-1.0,9.0,6.963311
3dd0-rosetta-0226,-1.0,9.0,4.78531
3dd0-rosetta-0233,-1.0,9.0,7.5556335
3dd0-rosetta-0237,-1.0,9.0,5.449117
3dd0-rosetta-0242,-1.0,9.0,6.77218
3dd0-rosetta-0247,-1.0,9.0,4.5931582
3dd0-rosetta-0250,-1.0,9.0,7.757818
3dd0-rosetta-0268,-1.0,9.0,7.043102
3dd0-rosetta-0282,-1.0,9.0,5.0371284
3dd0-rosetta-0284,-1.0,9.0,5.4959016
3dd0-rosetta-0293,-1.0,9.0,6.837771
3dd0-rosetta-0301,-1.0,9.0,6.305486
3dd0-rosetta-0325,-1.0,9.0,7.5390277
3dd0-rosetta-0330,-1.0,9.0,7.4108257
3dd0-rosetta-0339,-1.0,9.0,6.44919
3dd0-rosetta-0343,-1.0,9.0,7.5237613
3dd0-rosetta-0344,-1.0,9.0,7.307209
3dd0-rosetta-0346,-1.0,9.0,5.803045
3dd0-rosetta-0352,-1.0,9.0,7.0374002
3dd0-rosetta-0372,-1.0,9.0,4.8756604
3dd0-rosetta-0381,-1.0,9.0,7.0973477
3dd0-rosetta-0410,-1.0,9.0,6.9546976
3dd0-rosetta-0411,-1.0,9.0,7.252929
3dd0-rosetta-0430,-1.0,9.0,4.954125
3dd0-rosetta-0433,-1.0,9.0,4.9382772
3dd0-rosetta-0435,-1.0,9.0,6.892257
3dd0-rosetta-0450,-1.0,9.0,7.5068836
3dd0-rosetta-0459,-1.0,9.0,7.5905538
3dd0-rosetta-0461,-1.0,9.0,6.505517
3dd0-rosetta-0462,-1.0,9.0,6.8831387
3dd0-rosetta-0465,-1.0,9.0,7.7318573
3dd0-rosetta-0476,-1.0,9.0,5.2889223
3dd0-rosetta-0498,-1.0,9.0,5.20287
3dd0-rosetta-0509,-1.0,9.0,6.339118
3dd0-rosetta-0528,-1.0,9.0,5.3677607
3dd0-rosetta-0535,-1.0,9.0,5.0203524
3dd0-rosetta-0537,-1.0,9.0,6.8332033
3dd0-rosetta-0556,-1.0,9.0,5.910256
3dd0-rosetta-0589,-1.0,9.0,6.7347794
3dd0-rosetta-0610,-1.0,9.0,6.840948
3dd0-rosetta-0619,-1.0,9.0,6.6838136
3dd0-rosetta-0623,-1.0,9.0,6.507262
3dd0-rosetta-0631,-1.0,9.0,6.300038
3dd0-rosetta-0663,-1.0,9.0,7.4184895
3dd0-rosetta-0666,-1.0,9.0,6.4971414
3dd0-rosetta-0667,-1.0,9.0,5.3845973
3dd0-rosetta-0675,-1.0,9.0,5.229889
3dd0-rosetta-0696,-1.0,9.0,7.4677634
3dd0-rosetta-0697,-1.0,9.0,6.5127306
