pdb_id,lig_id,prot_path,lig_path,pocket_path,gnina_archive,rosetta_archive,boltz_yaml
3CJ4,SX5,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/3cj4_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/3cj4_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/3cj4_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3cj4/3cj4_boltz2.yaml
3UO4,0C0,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/3uo4_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/3uo4_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/3uo4_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uo4/3uo4_boltz2.yaml
3WTJ,TH4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/3wtj_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/3wtj_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/3wtj_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3wtj/3wtj_boltz2.yaml
3JVS,AGY,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/3jvs_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/3jvs_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/3jvs_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jvs/3jvs_boltz2.yaml
1K1I,FD1,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/1k1i_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/1k1i_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/1k1i_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1k1i/1k1i_boltz2.yaml
2YFE,YFE,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/2yfe_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/2yfe_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/2yfe_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2yfe/2yfe_boltz2.yaml
4K77,1Q4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/4k77_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/4k77_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/4k77_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4k77/4k77_boltz2.yaml
2XJ7,GC2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/2xj7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/2xj7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/2xj7_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xj7/2xj7_boltz2.yaml
2IWX,M1S,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/2iwx_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/2iwx_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/2iwx_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2iwx/2iwx_boltz2.yaml
4F09,JAK,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/4f09_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/4f09_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/4f09_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f09/4f09_boltz2.yaml
4DJV,0KM,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/4djv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/4djv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/4djv_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4djv/4djv_boltz2.yaml
4W9H,3JF,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/4w9h_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/4w9h_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/4w9h_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4w9h/4w9h_boltz2.yaml
4OGJ,2TA,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/4ogj_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/4ogj_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/4ogj_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ogj/4ogj_boltz2.yaml
1P1N,KAI,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/1p1n_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/1p1n_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/1p1n_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1p1n/1p1n_boltz2.yaml
3DX2,MZB,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/3dx2_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/3dx2_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/3dx2_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3dx2/3dx2_boltz2.yaml
2XNB,Y8L,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/2xnb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/2xnb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/2xnb_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xnb/2xnb_boltz2.yaml
3N76,CA2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/3n76_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/3n76_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/3n76_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3n76/3n76_boltz2.yaml
3PYY,3YY,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/3pyy_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/3pyy_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/3pyy_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pyy/3pyy_boltz2.yaml
2ZCR,B69,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/2zcr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/2zcr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/2zcr_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcr/2zcr_boltz2.yaml
3OE5,611,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/3oe5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/3oe5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/3oe5_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3oe5/3oe5_boltz2.yaml
3JYA,LWG,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/3jya_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/3jya_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/3jya_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3jya/3jya_boltz2.yaml
3GBB,MS8,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/3gbb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/3gbb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/3gbb_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gbb/3gbb_boltz2.yaml
3UEX,STE,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/3uex_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/3uex_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/3uex_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3uex/3uex_boltz2.yaml
4F9W,LM4,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/4f9w_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/4f9w_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/4f9w_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4f9w/4f9w_boltz2.yaml
2WER,RDC,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/2wer_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/2wer_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/2wer_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wer/2wer_boltz2.yaml
1LPG,IMA,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/1lpg_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/1lpg_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/1lpg_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1lpg/1lpg_boltz2.yaml
3ZDG,XRX,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/3zdg_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/3zdg_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/3zdg_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3zdg/3zdg_boltz2.yaml
1Z95,198,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/1z95_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/1z95_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/1z95_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1z95/1z95_boltz2.yaml
1PXN,CK6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/1pxn_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/1pxn_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/1pxn_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1pxn/1pxn_boltz2.yaml
3ARP,DEQ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/3arp_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/3arp_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/3arp_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3arp/3arp_boltz2.yaml
3F3D,MET,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/3f3d_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/3f3d_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/3f3d_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3f3d/3f3d_boltz2.yaml
3TSK,QEG,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/3tsk_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/3tsk_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/3tsk_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3tsk/3tsk_boltz2.yaml
2J7H,AZF,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/2j7h_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/2j7h_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/2j7h_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2j7h/2j7h_boltz2.yaml
2XII,TA9,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/2xii_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/2xii_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/2xii_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xii/2xii_boltz2.yaml
4CRA,XJ8,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/4cra_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/4cra_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/4cra_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4cra/4cra_boltz2.yaml
4GFM,0X2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/4gfm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/4gfm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/4gfm_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4gfm/4gfm_boltz2.yaml
1OYT,FSN,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/1oyt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/1oyt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/1oyt_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1oyt/1oyt_boltz2.yaml
3GC5,2MQ,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/3gc5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/3gc5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/3gc5_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3gc5/3gc5_boltz2.yaml
3P5O,EAM,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/3p5o_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/3p5o_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/3p5o_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3p5o/3p5o_boltz2.yaml
2VVN,NHT,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/2vvn_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/2vvn_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/2vvn_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vvn/2vvn_boltz2.yaml
1QF1,TI1,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/1qf1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/1qf1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/1qf1_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1qf1/1qf1_boltz2.yaml
1YDT,IQB,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/1ydt_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/1ydt_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/1ydt_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1ydt/1ydt_boltz2.yaml
3PWW,ROC,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/3pww_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/3pww_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/3pww_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3pww/3pww_boltz2.yaml
1OWH,239,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/1owh_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/1owh_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/1owh_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/1owh/1owh_boltz2.yaml
2ZY1,830,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/2zy1_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/2zy1_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/2zy1_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zy1/2zy1_boltz2.yaml
3UP2,0C8,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/3up2_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/3up2_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/3up2_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3up2/3up2_boltz2.yaml
4J21,AJ6,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/4j21_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/4j21_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/4j21_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4j21/4j21_boltz2.yaml
2XYS,SY9,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/2xys_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/2xys_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/2xys_pocket.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2xys/2xys_boltz2.yaml
