pdb_id,lig_id,resolution,release_year,target,prot_path,lig_path,pocket_path,source,tar_path,archive_path,score_file
3b1m,KRC,1.6,2011,8.48,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/rosetta/3b1m_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/rosetta/score.sc
3b1m,KRC,1.6,2011,8.48,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/crystal/3b1m_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/boltz/3b1m_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b1m/boltz/affinity_3b1m_boltz2.json
2fvd,LIA,1.85,2006,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/gnina/2fvd_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/gnina/score.sc
2fvd,LIA,1.85,2006,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/rosetta/2fvd_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/rosetta/score.sc
2fvd,LIA,1.85,2006,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/crystal/2fvd_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/boltz/2fvd_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2fvd/boltz/affinity_2fvd_boltz2.json
2vw5,BC6,1.9,2008,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/gnina/2vw5_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/gnina/score.sc
2vw5,BC6,1.9,2008,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/rosetta/2vw5_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/rosetta/score.sc
2vw5,BC6,1.9,2008,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/crystal/2vw5_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/boltz/2vw5_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vw5/boltz/affinity_2vw5_boltz2.json
2wn9,ZY5,1.75,2009,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/gnina/2wn9_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/gnina/score.sc
2wn9,ZY5,1.75,2009,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/rosetta/2wn9_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/rosetta/score.sc
2wn9,ZY5,1.75,2009,8.52,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/crystal/2wn9_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/boltz/2wn9_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wn9/boltz/affinity_2wn9_boltz2.json
3ejr,HN4,1.27,2009,8.57,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/gnina/3ejr_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/gnina/score.sc
3ejr,HN4,1.27,2009,8.57,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/rosetta/3ejr_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/rosetta/score.sc
3ejr,HN4,1.27,2009,8.57,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/crystal/3ejr_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/boltz/3ejr_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ejr/boltz/affinity_3ejr_boltz2.json
4qd6,30T,2.45,2015,8.64,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/gnina/4qd6_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/gnina/score.sc
4qd6,30T,2.45,2015,8.64,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/rosetta/4qd6_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/rosetta/score.sc
4qd6,30T,2.45,2015,8.64,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/crystal/4qd6_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/boltz/4qd6_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4qd6/boltz/affinity_4qd6_boltz2.json
3u8k,09P,2.47,2011,8.66,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/gnina/3u8k_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/gnina/score.sc
3u8k,09P,2.47,2011,8.66,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/rosetta/3u8k_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/rosetta/score.sc
3u8k,09P,2.47,2011,8.66,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/crystal/3u8k_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/boltz/3u8k_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3u8k/boltz/affinity_3u8k_boltz2.json
3ge7,AFQ,1.5,2009,8.7,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/gnina/3ge7_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/gnina/score.sc
3ge7,AFQ,1.5,2009,8.7,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/rosetta/3ge7_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/rosetta/score.sc
3ge7,AFQ,1.5,2009,8.7,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/crystal/3ge7_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/boltz/3ge7_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3ge7/boltz/affinity_3ge7_boltz2.json
4crc,OTM,1.6,2015,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/gnina/4crc_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/gnina/score.sc
4crc,OTM,1.6,2015,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/rosetta/4crc_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/rosetta/score.sc
4crc,OTM,1.6,2015,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/crystal/4crc_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/boltz/4crc_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4crc/boltz/affinity_4crc_boltz2.json
4ivb,1J5,1.9,2013,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/gnina/4ivb_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/gnina/score.sc
4ivb,1J5,1.9,2013,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/rosetta/4ivb_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/rosetta/score.sc
4ivb,1J5,1.9,2013,8.72,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/crystal/4ivb_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/boltz/4ivb_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/4ivb/boltz/affinity_4ivb_boltz2.json
2vkm,BSD,2.05,2008,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/gnina/2vkm_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/gnina/score.sc
2vkm,BSD,2.05,2008,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/rosetta/2vkm_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/rosetta/score.sc
2vkm,BSD,2.05,2008,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/crystal/2vkm_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/boltz/2vkm_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2vkm/boltz/affinity_2vkm_boltz2.json
2wtv,ZZL,2.4,2010,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/gnina/2wtv_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/gnina/score.sc
2wtv,ZZL,2.4,2010,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/rosetta/2wtv_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/rosetta/score.sc
2wtv,ZZL,2.4,2010,8.74,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/crystal/2wtv_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/boltz/2wtv_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2wtv/boltz/affinity_2wtv_boltz2.json
3b5r,B5R,1.8,2008,8.77,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/gnina/3b5r_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/gnina/score.sc
3b5r,B5R,1.8,2008,8.77,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/rosetta/3b5r_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/rosetta/score.sc
3b5r,B5R,1.8,2008,8.77,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/crystal/3b5r_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/boltz/3b5r_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3b5r/boltz/affinity_3b5r_boltz2.json
2zcq,B65,2.38,2008,8.82,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/gnina/2zcq_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/gnina/score.sc
2zcq,B65,2.38,2008,8.82,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_pocket.pdb,rosetta,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/rosetta.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/rosetta/2zcq_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/rosetta/score.sc
2zcq,B65,2.38,2008,8.82,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/crystal/2zcq_pocket.pdb,boltz2,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/boltz.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/boltz/2zcq_boltz2_model_0.cif,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/2zcq/boltz/affinity_2zcq_boltz2.json
3e93,19B,2.0,2008,8.85,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/crystal/3e93_protein.pdb,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/crystal/3e93_ligand.sdf,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/crystal/3e93_pocket.pdb,gnina,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/gnina.tar.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/gnina/3e93_POSE.pdb.gz,/mnt/research/woldring_lab/Members/Eaves/plip-plop/data/3e93/gnina/score.sc
